loan_id,customer_id,loan_type,principal,interest_rate,term_months,start_date,status
LOAN300885,CUST104560,Business,58336.48,17.27,24,2024-05-12 19:13:04.247589111,Closed
LOAN300886,CUST100350,Home,15163.61,21.69,24,2022-03-04 16:11:38.429170847,Closed
LOAN300887,CUST100993,Business,11517.32,17.02,48,2020-04-20 16:17:14.550906420,Active
LOAN300888,CUST102019,Home,463577.76,9.7,24,2022-08-10 07:02:38.763509750,Defaulted
LOAN300889,CUST101613,Personal,52497.44,9.76,36,2017-03-29 04:23:40.618098021,Active
LOAN300890,CUST101853,Home,21175.22,10.31,240,2026-05-03 00:19:32.919724941,Active
LOAN300891,CUST104154,Home,18822.64,14.56,60,2018-01-08 21:33:44.344860792,Closed
LOAN300892,CUST103357,Student,48387.87,9.73,60,2021-10-22 07:52:57.317758799,Closed
LOAN300893,CUST104555,Vehicle,47290.15,23.6,36,2024-10-22 05:55:05.974098206,Active
LOAN300894,CUST102514,Business,12921.8,24.18,12,2016-07-10 15:12:31.644153833,Active
LOAN300895,CUST100293,Home,18184.42,13.18,36,2020-03-19 00:11:17.843523979,Active
LOAN300896,CUST100177,Home,17282.1,7.94,24,2017-05-04 03:40:58.073600292,Active
LOAN300897,CUST100780,Home,22650.57,20.53,120,2020-08-27 13:42:16.229403019,Active
LOAN300898,CUST104766,Personal,61937.09,9.66,12,2025-12-08 13:01:24.922639370,Active
LOAN300899,CUST100903,Vehicle,48071.06,23.08,36,2018-12-11 11:52:59.385386705,Active
LOAN300900,CUST102606,Home,46877.37,17.12,24,2021-07-19 14:28:32.192373753,Active
LOAN300901,CUST103132,Business,88426.9,17.79,36,2024-01-13 12:44:44.837262630,Active
LOAN300902,CUST101819,Business,32608.96,16.47,36,2016-07-28 00:00:23.260324478,Active
LOAN300903,CUST100107,Personal,62454.09,11.55,24,2024-05-28 09:03:23.278787136,Active
LOAN300904,CUST100550,Business,89926.71,10.77,60,2017-01-14 13:03:17.515933514,Active
LOAN300905,CUST102042,Business,48297.1,18.82,12,2018-08-02 17:18:29.551439762,Active
LOAN300906,CUST101407,Business,18154.87,22.96,240,2019-01-09 12:33:43.631317616,Active
LOAN300907,CUST101977,Student,65617.09,23.91,120,2024-10-29 22:02:24.379405975,Active
LOAN300908,CUST100723,Student,56500.14,19.35,24,2023-09-07 05:34:56.179451704,Active
LOAN300909,CUST104956,Home,77164.2,21.68,84,2017-01-21 19:51:46.445811510,Active
LOAN300910,CUST102741,Business,18578.34,24.33,12,2021-09-10 00:08:06.135597944,Closed
LOAN300911,CUST102767,Home,61888.22,24.71,60,2026-03-28 23:01:07.000453472,Active
LOAN300912,CUST103970,Vehicle,177865.74,18.58,60,2025-11-04 13:13:43.194415569,Active
LOAN300913,CUST101347,Business,11672.72,19.35,60,2019-05-17 23:33:20.844533682,Active
LOAN300914,CUST103187,Vehicle,60212.08,14.65,120,2021-09-09 04:12:52.767765045,Active
LOAN300915,CUST101654,Vehicle,68284.97,11.07,12,2021-04-26 16:35:19.150259256,Active
LOAN300916,CUST102528,Vehicle,22529.49,17.46,48,2017-06-10 18:58:10.153481722,Restructured
LOAN300917,CUST100049,Vehicle,83219.49,7.73,60,2022-09-17 09:13:15.270341635,Active
LOAN300918,CUST101938,Home,17111.2,11.92,120,2025-11-02 16:47:23.730818272,Active
LOAN300919,CUST100363,Business,70517.97,8.13,48,2021-02-22 09:18:56.314181089,Restructured
LOAN300920,CUST103082,Personal,156673.17,17.1,84,2024-12-11 20:05:34.403957844,Closed
LOAN300921,CUST102948,Business,30897.92,18.0,60,2022-07-09 16:12:25.300805330,Active
LOAN300922,CUST101908,Vehicle,22619.9,14.39,36,2016-03-26 22:45:48.985057354,Active
LOAN300923,CUST102356,Student,9602.3,11.97,24,2018-02-14 01:05:29.705392122,Active
LOAN300924,CUST101421,Home,74614.64,19.76,36,2020-08-24 17:09:05.834458828,Active
LOAN300925,CUST102074,Personal,103744.23,13.66,48,2024-03-31 19:24:18.269034863,Restructured
LOAN300926,CUST103682,Vehicle,62185.3,23.49,240,2021-06-11 15:46:35.600025177,Active
LOAN300927,CUST104542,Student,29982.65,13.39,48,2025-10-28 08:14:09.223327398,Active
LOAN300928,CUST100353,Personal,37266.83,24.5,240,2024-02-11 22:01:43.511962414,Active
LOAN300929,CUST104221,Vehicle,14760.16,19.07,48,2021-04-22 16:43:58.752801418,Active
LOAN300930,CUST100529,Personal,43655.11,18.06,60,2026-02-19 18:16:04.487846375,Closed
LOAN300931,CUST101646,Business,31386.08,9.41,24,2024-03-11 19:55:40.161673307,Active
LOAN300932,CUST102192,Personal,62924.31,17.52,60,2019-07-13 12:19:33.548495054,Active
LOAN300933,CUST104302,Home,40648.06,24.31,12,2023-12-18 20:50:27.374275684,Active
LOAN300934,CUST100725,Home,43771.05,23.18,12,2016-02-02 18:59:48.489816904,Active
LOAN300935,CUST104318,Home,52406.13,18.37,84,2025-01-15 03:15:43.150418282,Closed
LOAN300936,CUST102860,Vehicle,312262.12,16.69,84,2020-02-28 19:49:07.438185453,Active
LOAN300937,CUST101399,Personal,20967.56,9.07,36,2022-11-06 13:52:12.059578657,Active
LOAN300938,CUST104425,Personal,57476.01,8.69,36,2017-12-26 19:18:47.901629925,Active
LOAN300939,CUST101022,Personal,23654.35,20.96,12,2024-02-04 20:35:45.843856812,Active
LOAN300940,CUST103087,Home,36981.83,16.77,60,2023-07-28 23:15:17.387768984,Closed
LOAN300941,CUST103271,Vehicle,14196.94,24.37,120,2017-11-18 02:45:45.358940125,Active
LOAN300942,CUST102689,Personal,20768.47,9.56,240,2024-02-05 11:47:58.681383133,Defaulted
LOAN300943,CUST101773,Home,26011.97,17.89,240,2021-03-01 21:45:06.749684095,Closed
LOAN300944,CUST100748,Student,8562.08,22.3,60,2019-04-25 16:30:37.049543858,Defaulted
LOAN300945,CUST102936,Personal,29592.89,10.21,36,2025-07-20 02:49:12.645470381,Active
LOAN300946,CUST101423,Home,53455.11,14.11,84,2017-02-10 03:15:57.025131226,Closed
LOAN300947,CUST100847,Personal,23750.82,19.54,12,2022-01-06 09:48:45.813452721,Closed
LOAN300948,CUST104924,Student,28785.55,21.09,36,2026-03-09 11:24:32.004970074,Closed
LOAN300949,CUST101014,Vehicle,64191.23,24.38,240,2025-08-02 11:21:46.804593563,Active
LOAN300950,CUST103255,Business,22060.88,10.05,24,2020-03-16 08:54:41.241452456,Closed
LOAN300951,CUST100929,Personal,20322.31,23.13,120,2023-04-07 15:56:49.438323259,Active
LOAN300952,CUST104397,Home,14078.25,8.81,84,2024-09-04 14:44:48.104087114,Closed
LOAN300953,CUST102319,Home,35953.96,14.84,24,2018-03-07 09:29:52.890556335,Closed
LOAN300954,CUST100062,Personal,31504.36,12.82,84,2019-09-21 20:21:02.728415012,Active
LOAN300955,CUST104126,Vehicle,43813.95,10.75,120,2024-12-08 20:30:35.330517769,Active
LOAN300956,CUST100885,Student,59881.75,13.72,48,2019-10-14 07:06:55.690381765,Active
LOAN300957,CUST101884,Personal,103903.7,12.01,12,2017-01-14 10:28:35.483409405,Active
LOAN300958,CUST101587,Vehicle,25378.3,11.91,12,2021-03-24 12:49:10.965837717,Active
LOAN300959,CUST101547,Vehicle,49734.92,21.48,12,2024-12-12 18:14:09.406099558,Defaulted
LOAN300960,CUST103589,Personal,72274.32,9.87,24,2026-01-21 13:39:46.633797169,Active
LOAN300961,CUST104139,Personal,29078.01,15.68,240,2025-04-06 15:06:34.685098648,Active
LOAN300962,CUST103806,Vehicle,56321.42,24.08,120,2022-12-28 09:03:16.985839367,Closed
LOAN300963,CUST104081,Business,35153.72,24.43,48,2021-12-28 01:26:15.121134758,Restructured
LOAN300964,CUST104417,Home,16586.36,21.15,48,2020-12-21 04:25:09.748873711,Closed
LOAN300965,CUST100932,Business,72255.39,10.1,36,2024-01-25 05:40:23.244183779,Active
LOAN300966,CUST100164,Student,30967.88,12.77,84,2020-03-29 16:56:16.416302443,Closed
LOAN300967,CUST101807,Student,48193.08,24.83,24,2024-06-17 03:44:00.769515276,Active
LOAN300968,CUST102078,Vehicle,7683.52,15.39,120,2026-04-05 23:49:14.573704481,Closed
LOAN300969,CUST102801,Personal,47957.74,8.8,12,2020-02-21 12:42:09.668375015,Active
LOAN300970,CUST102704,Personal,16919.89,8.41,84,2016-03-16 00:39:15.716529131,Closed
LOAN300971,CUST103033,Student,166986.68,7.62,240,2019-02-27 01:15:20.264215945,Closed
LOAN300972,CUST102045,Vehicle,51236.61,22.19,84,2017-03-04 09:04:50.565618515,Active
LOAN300973,CUST104271,Personal,8098.23,14.88,60,2017-05-08 09:45:38.498330355,Active
LOAN300974,CUST104626,Business,17098.29,17.16,24,2022-06-26 00:39:16.199943781,Active
LOAN300975,CUST100516,Vehicle,169283.46,19.85,24,2017-12-15 13:05:01.335215569,Defaulted
LOAN300976,CUST104197,Vehicle,12190.53,19.36,24,2017-12-26 23:52:34.143811464,Active
LOAN300977,CUST104752,Business,20039.22,18.16,60,2018-01-10 04:15:18.561272860,Active
LOAN300978,CUST104415,Student,26795.27,21.95,60,2023-11-19 05:08:17.960006475,Closed
LOAN300979,CUST100483,Business,55329.63,19.4,60,2020-07-21 10:17:34.494370937,Closed
LOAN300980,CUST102868,Personal,76878.88,16.11,84,2023-08-19 12:51:04.066177130,Active
LOAN300981,CUST104870,Student,49987.17,,48,2022-05-15 20:10:15.396899939,Active
LOAN300982,CUST101056,Home,36930.19,16.19,48,2016-01-03 10:03:43.951730490,Active
LOAN300983,CUST100627,Personal,34550.29,24.44,12,2018-04-14 15:20:54.491436481,Active
LOAN300984,CUST101097,Student,21101.09,13.34,48,2017-07-09 12:34:51.840550900,Closed
LOAN300985,CUST101287,Personal,44454.7,22.52,60,2016-04-26 15:02:28.017038584,Closed
LOAN300986,CUST104743,Business,187597.47,14.05,36,2020-06-18 22:25:32.780749798,Restructured
LOAN300987,CUST100827,Student,68383.93,14.44,120,2018-10-16 01:02:03.465859413,Active
LOAN300988,CUST103001,Business,27640.96,24.68,120,2023-05-09 00:50:40.675913334,Active
LOAN300989,CUST100971,Business,42359.11,19.12,48,2026-05-11 08:23:03.708380222,Restructured
LOAN300990,CUST101846,Home,13840.77,19.31,84,2016-04-23 05:23:24.938119173,Active
LOAN300991,CUST104906,Personal,71159.94,12.16,12,2017-09-29 22:08:21.991029501,Closed
LOAN300992,CUST104024,Personal,19130.08,23.51,36,2016-07-27 15:23:34.559482336,Closed
LOAN300993,CUST102355,Personal,147912.82,12.09,84,2026-03-27 18:17:43.733536959,Active
LOAN300994,CUST101920,Personal,86451.07,20.59,84,2022-07-30 10:35:42.640046120,Restructured
LOAN300995,CUST101779,Vehicle,22416.47,17.69,12,2026-04-21 00:21:15.750167847,Closed
LOAN300996,CUST103198,Personal,33790.32,11.88,60,2017-12-07 20:08:10.010511875,Active
LOAN300997,CUST104746,Business,75982.55,8.01,84,2019-12-18 17:07:02.631220818,Active
LOAN300998,CUST104679,Student,9903.26,24.27,48,2026-02-16 07:19:09.832173109,Closed
LOAN300999,CUST102910,Student,22062.68,15.16,120,2018-06-29 16:21:03.049462318,Active
LOAN301000,CUST101626,Vehicle,111196.67,10.37,84,2021-01-18 00:17:32.477128029,Closed
LOAN301001,CUST104742,Business,24516.09,10.17,84,2018-01-13 09:28:37.252086878,Closed
LOAN301002,CUST100600,Personal,44167.54,18.28,240,2016-09-07 11:57:52.238160849,Closed
LOAN301003,CUST103414,Vehicle,8987.68,18.22,84,2021-01-12 17:52:53.947978973,Active
LOAN301004,CUST101785,Home,5054.9,21.94,48,2020-07-20 02:02:50.899298906,Active
LOAN301005,CUST102519,Personal,22676.95,22.41,240,2019-05-17 10:23:57.394385576,Active
LOAN301006,CUST101433,Business,46001.75,15.58,84,2023-07-06 03:56:31.858217239,Active
LOAN301007,CUST100163,Student,24459.34,21.28,24,2017-07-28 23:26:35.945850611,Restructured
LOAN301008,CUST101483,Personal,45453.5,21.42,240,2025-09-07 17:44:00.390968561,Active
LOAN301009,CUST101707,Business,41861.56,22.98,60,2022-07-15 11:29:36.854053020,Closed
LOAN301010,CUST102028,Home,19018.03,24.01,36,2018-08-22 16:23:19.843842983,Restructured
LOAN301011,CUST101897,Home,83757.28,16.42,60,2019-10-21 21:06:16.586706877,Closed
LOAN301012,CUST100919,Business,14849.68,10.43,120,2024-09-27 15:13:54.598724127,Active
LOAN301013,CUST104009,Personal,70258.9,21.46,120,2022-07-22 14:51:21.140026093,Closed
LOAN301014,CUST104282,Home,53966.05,20.69,24,2024-02-23 21:25:29.049161673,Active
LOAN301015,CUST100763,Vehicle,367256.69,11.23,240,2016-08-20 11:01:22.458332062,Closed
LOAN301016,CUST100351,Student,63831.03,9.23,240,2021-12-13 06:32:41.502737283,Defaulted
LOAN301017,CUST101934,Student,99400.05,17.03,48,2022-05-26 10:55:27.400135756,Active
LOAN301018,CUST104838,Student,102448.63,8.84,12,2021-06-20 13:21:19.483524084,Active
LOAN301019,CUST100094,Business,61350.58,13.85,48,2023-07-02 13:31:54.386474133,Defaulted
LOAN301020,CUST104988,Home,22764.52,21.65,120,2016-12-23 16:50:50.293133974,Defaulted
LOAN301021,CUST102792,Personal,26869.88,10.45,48,2022-12-17 07:36:01.883300781,Active
LOAN301022,CUST102678,Home,9142.62,19.89,120,2020-11-27 04:07:28.648040771,Active
LOAN301023,CUST100525,Personal,20940.42,13.58,84,2020-06-11 01:00:21.861849785,Active
LOAN301024,CUST103415,Personal,19068.45,16.95,60,2019-11-13 03:48:25.754366398,Active
LOAN301025,CUST104115,Home,14294.46,23.71,24,2022-03-11 08:01:02.450278759,Active
LOAN301026,CUST104435,Student,42425.48,18.15,120,2024-11-28 10:28:36.431157589,Closed
LOAN301027,CUST103849,Business,66708.34,22.03,36,2016-10-07 10:12:29.268658876,Closed
LOAN301028,CUST103744,Personal,44861.9,22.71,84,2018-04-20 11:43:41.721979856,Active
LOAN301029,CUST101981,Student,33786.99,10.04,48,2019-06-28 07:33:17.015191555,Closed
LOAN301030,CUST104458,Business,53252.54,23.54,60,2022-12-09 23:33:57.460717440,Active
LOAN301031,CUST103855,Vehicle,129706.62,12.15,120,2026-05-30 07:15:36.482964516,Active
LOAN301032,CUST104075,Business,17490.68,20.12,60,2018-03-29 20:38:46.738389015,Closed
LOAN301033,CUST100836,Vehicle,212528.47,12.42,60,2023-09-19 10:46:50.571856976,Active
LOAN301034,CUST102337,Business,145940.3,13.85,48,2020-08-21 17:13:27.696024418,Closed
LOAN301035,CUST100365,Vehicle,11481.61,17.88,24,2022-01-11 17:02:27.463513613,Defaulted
LOAN301036,CUST102991,Personal,16808.61,8.71,120,2019-08-21 20:06:11.504267216,Closed
LOAN301037,CUST100459,Student,21387.06,10.43,60,2020-04-09 11:04:06.789146662,Active
LOAN301038,CUST104194,Personal,5218.33,15.48,48,2019-06-24 10:47:00.634774685,Active
LOAN301039,CUST103793,Vehicle,53878.0,20.52,60,2021-07-17 03:16:35.909963369,Active
LOAN301040,CUST101689,Student,114690.45,22.35,36,2020-05-25 20:00:17.724794388,Active
LOAN301041,CUST101863,Home,65443.51,18.48,60,2022-07-18 17:03:15.582593679,Active
LOAN301042,CUST101897,Business,65544.76,20.01,240,2021-05-25 23:16:30.944758415,Closed
LOAN301043,CUST101604,Vehicle,5024.25,15.48,12,2020-09-21 08:30:19.469306469,Active
LOAN301044,CUST103454,Home,21864.78,18.4,240,2022-10-18 17:20:57.735281944,Active
LOAN301045,CUST101461,Vehicle,25220.1,23.07,240,2020-10-10 18:20:34.169735432,Active
LOAN301046,CUST104183,Student,110252.54,10.86,84,2016-08-01 05:47:56.705216646,Closed
LOAN301047,CUST100054,Vehicle,17404.43,23.44,12,2023-12-27 01:40:10.220346689,Active
LOAN301048,CUST101777,Personal,28449.43,10.25,36,2016-11-30 12:36:03.802250624,Active
LOAN301049,CUST103869,Student,37792.84,21.37,60,2018-03-24 06:41:50.882291079,Defaulted
LOAN301050,CUST101008,Student,31861.76,8.75,60,2019-10-13 16:08:53.392495871,Active
LOAN301051,CUST101240,Vehicle,128202.53,15.66,36,2022-06-29 21:56:38.116458654,Closed
LOAN301052,CUST103731,Business,11060.9,20.67,60,2020-08-05 06:07:04.359752178,Active
LOAN301053,CUST102807,Vehicle,149386.11,23.91,60,2017-01-14 19:45:24.703146458,Active
LOAN301054,CUST102728,Vehicle,91749.04,9.41,84,2022-05-22 14:56:05.985070944,Closed
LOAN301055,CUST103287,Personal,29905.47,16.47,84,2022-12-03 11:00:03.144762278,Active
LOAN301056,CUST100317,Personal,49798.45,13.71,240,2017-06-03 04:54:44.060575485,Active
LOAN301057,CUST102058,Home,13669.51,13.32,120,2018-07-01 23:47:57.455132484,Closed
LOAN301058,CUST102234,Personal,85992.56,10.02,48,2019-11-09 07:26:34.217019081,Defaulted
LOAN301059,CUST104726,Business,393674.78,19.38,48,2018-04-23 07:45:27.681694031,Closed
LOAN301060,CUST101946,Personal,45782.42,9.38,48,2025-10-05 14:35:16.153584957,Active
LOAN301061,CUST103550,Student,7692.84,15.04,84,2017-04-11 07:12:02.043740749,Closed
LOAN301062,CUST104963,Student,13257.37,11.56,84,2021-07-24 05:28:58.853975534,Active
LOAN301063,CUST100763,Personal,18679.75,9.78,120,2016-11-03 21:18:29.650349855,Active
LOAN301064,CUST100752,Student,18347.22,15.39,24,2024-12-18 12:14:15.519088507,Closed
LOAN301065,CUST101644,Personal,268105.75,13.4,48,2021-01-01 23:05:06.917315006,Active
LOAN301066,CUST100131,Vehicle,83777.18,13.63,60,2025-12-16 06:05:57.061067581,Active
LOAN301067,CUST101595,Personal,20155.25,20.15,84,2018-08-09 13:47:18.534631729,Active
LOAN301068,CUST100246,Vehicle,3111.58,22.91,48,2020-07-18 01:24:14.318711996,Closed
LOAN301069,CUST103574,Business,2831.97,10.45,48,2021-11-28 07:56:09.062984467,Active
LOAN301070,CUST103353,Business,16549.94,13.07,120,2023-04-28 08:40:18.464265347,Closed
LOAN301071,CUST102502,Home,8891.12,8.02,120,2017-07-16 15:20:52.090828896,Active
LOAN301072,CUST103927,Home,30665.48,9.76,84,2021-12-26 08:47:34.115799427,Closed
LOAN301073,CUST101694,Vehicle,58596.56,23.08,48,2021-06-24 16:55:16.890247107,Active
LOAN301074,CUST104954,Vehicle,13527.73,13.37,84,2018-06-04 06:47:59.889024496,Closed
LOAN301075,CUST101826,Personal,67758.6,17.78,240,2017-01-12 19:46:48.942067862,Active
LOAN301076,CUST102626,Business,33348.08,16.87,120,2023-03-18 02:03:05.858680725,Active
LOAN301077,CUST103356,Personal,30331.62,8.61,240,2019-02-05 04:53:37.573846102,Closed
LOAN301078,CUST101889,Business,285625.53,20.27,84,2018-02-26 04:35:42.158200741,Active
LOAN301079,CUST104534,Student,59443.28,16.18,84,2016-02-13 04:11:54.362296343,Closed
LOAN301080,CUST104555,Business,45319.36,24.83,120,2020-11-21 09:46:47.513226509,Defaulted
LOAN301081,CUST103702,Business,27579.95,8.75,120,2016-09-27 04:40:55.875582933,Active
LOAN301082,CUST101258,Vehicle,67274.94,12.28,84,2017-02-27 11:32:52.653773308,Restructured
LOAN301083,CUST102656,Vehicle,91771.19,10.42,60,2019-04-20 22:17:39.700115919,Active
LOAN301084,CUST100961,Student,4004.6,12.4,24,2016-02-03 08:52:40.313488007,Active
LOAN301085,CUST102031,Business,78976.67,22.97,240,2026-01-07 12:27:26.666509151,Closed
LOAN301086,CUST101643,Personal,25794.76,,60,2025-07-21 14:39:58.222608566,Closed
LOAN301087,CUST101375,Vehicle,113244.52,18.89,60,2020-11-26 04:29:30.138457298,Closed
LOAN301088,CUST101999,Home,29841.73,11.81,84,2023-10-20 08:29:18.844987631,Defaulted
LOAN301089,CUST101640,Home,56398.44,23.27,24,2023-06-11 02:53:13.758670568,Active
LOAN301090,CUST104673,Student,115733.28,17.52,36,2016-07-16 21:42:28.627583981,Active
LOAN301091,CUST102301,Business,98067.57,14.34,240,2023-01-25 07:07:01.247112274,Active
LOAN301092,CUST103267,Home,58342.14,7.77,36,2019-01-28 15:29:54.880339384,Defaulted
LOAN301093,CUST104094,Personal,136147.4,24.15,60,2023-10-25 14:16:59.245044231,Restructured
LOAN301094,CUST103440,Home,84520.39,24.68,240,2023-12-09 02:48:40.240827799,Active
LOAN301095,CUST101720,Student,123760.72,14.41,36,2024-01-02 10:55:11.970456123,Defaulted
LOAN301096,CUST104559,Business,97564.51,14.48,120,2017-12-21 23:28:03.918594360,Closed
LOAN301097,CUST103676,Student,118561.37,13.75,120,2022-05-29 17:05:58.781969309,Active
LOAN301098,CUST104889,Personal,33342.54,18.62,48,2024-12-10 17:36:25.592782974,Active
LOAN301099,CUST103838,Student,23490.7,24.02,48,2018-01-11 03:41:07.602931738,Closed
LOAN301100,CUST101769,Home,101306.6,8.5,48,2026-03-04 06:48:45.812680244,Closed
LOAN301101,CUST101525,Business,13414.66,9.6,48,2023-03-05 13:14:33.408440113,Active
LOAN301102,CUST100339,Home,124544.71,21.79,48,2019-09-15 08:55:58.493219376,Active
LOAN301103,CUST101918,Business,62258.23,15.33,60,2018-10-16 00:58:07.205834389,Active
LOAN301104,CUST101959,Home,25364.27,9.5,240,2019-06-04 00:36:22.325845718,Active
LOAN301105,CUST102434,Student,31266.17,20.94,36,2024-08-30 07:46:21.606635809,Active
LOAN301106,CUST102799,Business,44799.63,20.32,240,2026-05-03 23:35:20.705391169,Active
LOAN301107,CUST101809,Home,41711.46,18.92,240,2016-06-14 05:03:39.875609636,Defaulted
LOAN301108,CUST104781,Home,296614.65,,120,2025-10-19 01:48:37.794703007,Active
LOAN301109,CUST103306,Home,21481.48,8.13,240,2020-04-21 11:40:35.056230068,Active
LOAN301110,CUST101637,Student,50441.6,15.23,60,2025-12-26 07:01:11.436852932,Closed
LOAN301111,CUST104985,Personal,55536.7,24.69,12,2017-11-25 21:29:05.088665962,Closed
LOAN301112,CUST100059,Student,97726.67,12.61,60,2016-01-18 22:39:07.406669378,Closed
LOAN301113,CUST102389,Personal,52744.19,23.54,48,2026-04-02 03:43:45.226169348,Restructured
LOAN301114,CUST100271,Business,35990.44,24.21,24,2016-03-30 08:56:50.670207739,Active
LOAN301115,CUST104219,Personal,52498.28,13.17,60,2023-08-09 03:00:04.761613369,Active
LOAN301116,CUST101446,Personal,101195.71,15.68,48,2025-12-24 15:32:10.471925735,Closed
LOAN301117,CUST102578,Home,126363.73,7.65,240,2016-10-16 11:15:09.360723734,Active
LOAN301118,CUST101390,Vehicle,33608.84,24.54,60,2019-09-06 06:45:44.724219561,Active
LOAN301119,CUST103044,Vehicle,42806.8,14.31,84,2020-03-31 12:29:33.772229671,Active
LOAN301120,CUST103915,Business,24414.41,12.03,48,2020-03-11 12:09:11.797019720,Active
LOAN301121,CUST104349,Vehicle,27239.35,21.02,36,2023-02-25 00:01:55.837400913,Active
LOAN301122,CUST100257,Personal,115561.41,11.1,60,2019-12-10 21:54:31.483298779,Active
LOAN301123,CUST104391,Business,86733.24,17.93,24,2019-01-24 09:47:49.167959213,Closed
LOAN301124,CUST100546,Vehicle,22463.06,9.63,36,2020-06-03 17:12:32.763196945,Closed
